product_id,store_id,stock_on_hand,reorder_level,last_updated
1446,84,158,91,2026-03-29 07:03:39.809929
1446,13,247,88,2026-03-29 07:03:39.809932
1446,98,440,33,2026-03-29 07:03:39.809935
1446,39,69,92,2026-03-29 07:03:39.809938
1447,91,302,68,2026-03-29 07:03:39.809956
1447,66,202,86,2026-03-29 07:03:39.809959
1447,44,203,50,2026-03-29 07:03:39.809962
1447,13,115,56,2026-03-29 07:03:39.809964
1447,48,139,64,2026-03-29 07:03:39.809967
1448,32,232,23,2026-03-29 07:03:39.809984
1448,31,181,86,2026-03-29 07:03:39.809986
1448,54,138,74,2026-03-29 07:03:39.809989
1448,40,290,87,2026-03-29 07:03:39.809992
1448,7,446,77,2026-03-29 07:03:39.809995
1449,49,153,50,2026-03-29 07:03:39.810011
1449,8,54,34,2026-03-29 07:03:39.810014
1449,100,398,99,2026-03-29 07:03:39.810017
1449,88,128,84,2026-03-29 07:03:39.810020
1449,48,387,38,2026-03-29 07:03:39.810022
1450,79,47,89,2026-03-29 07:03:39.810039
1450,87,290,61,2026-03-29 07:03:39.810041
1450,75,345,64,2026-03-29 07:03:39.810044
1450,95,170,28,2026-03-29 07:03:39.810047
1450,3,356,15,2026-03-29 07:03:39.810050
1451,52,84,35,2026-03-29 07:03:39.810065
1451,93,251,88,2026-03-29 07:03:39.810070
1451,7,258,91,2026-03-29 07:03:39.810075
1451,31,408,94,2026-03-29 07:03:39.810080
1451,98,0,41,2026-03-29 07:03:39.810085
1452,54,206,42,2026-03-29 07:03:39.810105
1452,90,56,44,2026-03-29 07:03:39.810107
1452,9,102,33,2026-03-29 07:03:39.810110
1452,96,273,69,2026-03-29 07:03:39.810113
1452,6,-5,61,2026-03-29 07:03:39.810116
1453,59,89,17,2026-03-29 07:03:39.810132
1453,60,69,76,2026-03-29 07:03:39.810135
1453,90,498,70,2026-03-29 07:03:39.810138
1453,70,104,33,2026-03-29 07:03:39.810141
1453,13,222,50,2026-03-29 07:03:39.810143
1454,55,313,54,2026-03-29 07:03:39.810160
1454,50,207,40,2026-03-29 07:03:39.810162
1454,39,241,99,2026-03-29 07:03:39.810165
1454,75,364,41,2026-03-29 07:03:39.810168
1454,2,374,27,2026-03-29 07:03:39.810171
1455,69,455,37,2026-03-29 07:03:39.810202
1455,73,319,23,2026-03-29 07:03:39.810205
1455,41,53,17,2026-03-29 07:03:39.810208
1455,39,255,81,2026-03-29 07:03:39.810211
1455,28,386,21,2026-03-29 07:03:39.810214
1456,49,221,14,2026-03-29 07:03:39.810230
1456,72,183,47,2026-03-29 07:03:39.810233
1456,91,302,31,2026-03-29 07:03:39.810236
1456,66,376,57,2026-03-29 07:03:39.810239
1456,71,253,69,2026-03-29 07:03:39.810242
1457,38,155,44,2026-03-29 07:03:39.810261
1457,80,86,77,2026-03-29 07:03:39.810266
1457,42,459,27,2026-03-29 07:03:39.810276
1457,52,344,39,2026-03-29 07:03:39.810281
1457,18,462,82,2026-03-29 07:03:39.810284
1458,45,36,29,2026-03-29 07:03:39.810301
1458,1,495,83,2026-03-29 07:03:39.810304
1458,63,392,14,2026-03-29 07:03:39.810306
1458,31,461,76,2026-03-29 07:03:39.810309
1458,91,196,33,2026-03-29 07:03:39.810312
1459,33,490,40,2026-03-29 07:03:39.810328
1459,36,406,61,2026-03-29 07:03:39.810331
1459,70,424,89,2026-03-29 07:03:39.810334
1459,53,66,98,2026-03-29 07:03:39.810336
1459,87,50,55,2026-03-29 07:03:39.810339
1460,39,110,99,2026-03-29 07:03:39.810355
1460,45,288,10,2026-03-29 07:03:39.810358
1460,3,253,80,2026-03-29 07:03:39.810361
1460,84,40,42,2026-03-29 07:03:39.810364
1460,2,188,12,2026-03-29 07:03:39.810367
1461,35,132,84,2026-03-29 07:03:39.810382
1461,41,129,49,2026-03-29 07:03:39.810385
1461,8,174,68,2026-03-29 07:03:39.810388
1461,33,129,99,2026-03-29 07:03:39.810391
1461,22,237,49,2026-03-29 07:03:39.810394
1462,72,236,17,2026-03-29 07:03:39.810409
1462,44,3,73,2026-03-29 07:03:39.810412
1462,73,105,37,2026-03-29 07:03:39.810415
1462,56,497,87,2026-03-29 07:03:39.810418
1462,57,347,43,2026-03-29 07:03:39.810420
1463,66,477,84,2026-03-29 07:03:39.810436
1463,28,353,41,2026-03-29 07:03:39.810439
1463,48,271,100,2026-03-29 07:03:39.810442
1463,54,338,41,2026-03-29 07:03:39.810444
1463,4,208,84,2026-03-29 07:03:39.810447
1464,20,240,93,2026-03-29 07:03:39.810463
1464,81,22,83,2026-03-29 07:03:39.810466
1464,67,90,12,2026-03-29 07:03:39.810468
1464,43,288,10,2026-03-29 07:03:39.810471
1464,78,149,29,2026-03-29 07:03:39.810474
1465,14,222,10,2026-03-29 07:03:39.810490
1465,68,289,45,2026-03-29 07:03:39.810492
1465,9,276,51,2026-03-29 07:03:39.810495
1465,99,403,30,2026-03-29 07:03:39.810498
1465,37,111,99,2026-03-29 07:03:39.810501
1466,6,296,12,2026-03-29 07:03:39.810517
1466,93,245,14,2026-03-29 07:03:39.810520
1466,32,433,14,2026-03-29 07:03:39.810523
1466,17,438,33,2026-03-29 07:03:39.810525
1466,4,299,33,2026-03-29 07:03:39.810528
1467,35,199,54,2026-03-29 07:03:39.810544
1467,27,214,70,2026-03-29 07:03:39.810547
1467,86,56,87,2026-03-29 07:03:39.810549
1467,59,18,17,2026-03-29 07:03:39.810552
1467,56,480,13,2026-03-29 07:03:39.810555
1468,51,-5,74,2026-03-29 07:03:39.810570
1468,22,92,79,2026-03-29 07:03:39.810573
1468,78,212,12,2026-03-29 07:03:39.810576
1468,67,412,47,2026-03-29 07:03:39.810579
1468,93,422,11,2026-03-29 07:03:39.810582
1469,8,61,32,2026-03-29 07:03:39.810597
1469,93,216,56,2026-03-29 07:03:39.810600
1469,57,105,89,2026-03-29 07:03:39.810603
1469,31,220,39,2026-03-29 07:03:39.810606
1469,66,57,24,2026-03-29 07:03:39.810608
1470,93,410,24,2026-03-29 07:03:39.810624
1470,8,323,80,2026-03-29 07:03:39.810627
1470,95,339,64,2026-03-29 07:03:39.810629
1470,70,180,60,2026-03-29 07:03:39.810632
1470,4,285,69,2026-03-29 07:03:39.810635
1471,85,187,29,2026-03-29 07:03:39.810650
1471,43,482,68,2026-03-29 07:03:39.810653
1471,30,433,77,2026-03-29 07:03:39.810656
1471,17,301,41,2026-03-29 07:03:39.810659
1471,2,121,46,2026-03-29 07:03:39.810662
1472,86,249,93,2026-03-29 07:03:39.810677
1472,89,111,38,2026-03-29 07:03:39.810680
1472,61,370,23,2026-03-29 07:03:39.810683
1472,51,142,87,2026-03-29 07:03:39.810685
1472,95,410,33,2026-03-29 07:03:39.810688
1473,2,356,49,2026-03-29 07:03:39.810704
1473,4,55,65,2026-03-29 07:03:39.810707
1473,27,453,25,2026-03-29 07:03:39.810709
1473,33,8,42,2026-03-29 07:03:39.810712
1473,67,427,57,2026-03-29 07:03:39.810715
1474,70,107,26,2026-03-29 07:03:39.810730
1474,62,378,52,2026-03-29 07:03:39.810733
1474,58,322,78,2026-03-29 07:03:39.810736
1474,84,11,25,2026-03-29 07:03:39.810738
1474,60,231,42,2026-03-29 07:03:39.810741
1475,56,116,69,2026-03-29 07:03:39.810757
1475,85,399,56,2026-03-29 07:03:39.810760
1475,59,31,36,2026-03-29 07:03:39.810763
1475,54,122,27,2026-03-29 07:03:39.810766
1475,64,21,47,2026-03-29 07:03:39.810769
1476,90,45,77,2026-03-29 07:03:39.810784
1476,10,257,84,2026-03-29 07:03:39.810787
1476,80,80,14,2026-03-29 07:03:39.810790
1476,81,42,13,2026-03-29 07:03:39.810793
1476,52,120,23,2026-03-29 07:03:39.810796
1477,41,487,74,2026-03-29 07:03:39.810812
1477,58,115,89,2026-03-29 07:03:39.810814
1477,56,312,53,2026-03-29 07:03:39.810817
1477,60,201,94,2026-03-29 07:03:39.810820
1477,47,209,66,2026-03-29 07:03:39.810823
1478,43,457,85,2026-03-29 07:03:39.810838
1478,41,344,93,2026-03-29 07:03:39.810841
1478,6,209,27,2026-03-29 07:03:39.810844
1478,62,174,27,2026-03-29 07:03:39.810847
1478,67,281,45,2026-03-29 07:03:39.810850
1479,89,419,22,2026-03-29 07:03:39.810866
1479,90,120,90,2026-03-29 07:03:39.810869
1479,16,221,78,2026-03-29 07:03:39.810871
1479,30,436,14,2026-03-29 07:03:39.810874
1479,93,9,10,2026-03-29 07:03:39.810877
1480,48,32,44,2026-03-29 07:03:39.810892
1480,17,162,30,2026-03-29 07:03:39.810895
1480,97,159,50,2026-03-29 07:03:39.810898
1480,83,100,12,2026-03-29 07:03:39.810901
1480,56,12,50,2026-03-29 07:03:39.810904
1481,94,285,75,2026-03-29 07:03:39.810919
1481,85,302,38,2026-03-29 07:03:39.810922
1481,82,498,57,2026-03-29 07:03:39.810925
1481,52,98,18,2026-03-29 07:03:39.810928
1481,30,181,100,2026-03-29 07:03:39.810931
1482,29,169,21,2026-03-29 07:03:39.810946
1482,15,209,45,2026-03-29 07:03:39.810949
1482,75,441,44,2026-03-29 07:03:39.810952
1482,74,293,97,2026-03-29 07:03:39.810955
1482,72,245,18,2026-03-29 07:03:39.810958
1483,77,28,70,2026-03-29 07:03:39.810973
1483,68,1,45,2026-03-29 07:03:39.810976
1483,57,242,88,2026-03-29 07:03:39.810979
1483,63,178,43,2026-03-29 07:03:39.810982
1483,47,348,95,2026-03-29 07:03:39.810984
1484,71,57,22,2026-03-29 07:03:39.811000
1484,40,366,73,2026-03-29 07:03:39.811003
1484,20,106,89,2026-03-29 07:03:39.811006
1484,86,278,74,2026-03-29 07:03:39.811009
1484,24,352,97,2026-03-29 07:03:39.811012
1485,9,395,12,2026-03-29 07:03:39.811027
1485,38,16,97,2026-03-29 07:03:39.811030
1485,70,183,41,2026-03-29 07:03:39.811033
1485,26,45,93,2026-03-29 07:03:39.811036
1485,59,28,18,2026-03-29 07:03:39.811038
1486,12,133,100,2026-03-29 07:03:39.811054
1486,88,294,21,2026-03-29 07:03:39.811057
1486,36,242,33,2026-03-29 07:03:39.811060
1486,94,236,80,2026-03-29 07:03:39.811062
1486,77,174,15,2026-03-29 07:03:39.811065
1487,67,101,90,2026-03-29 07:03:39.811081
1487,13,194,40,2026-03-29 07:03:39.811084
1487,83,381,25,2026-03-29 07:03:39.811086
1487,35,273,16,2026-03-29 07:03:39.811089
1487,12,313,54,2026-03-29 07:03:39.811092
1488,28,307,22,2026-03-29 07:03:39.811108
1488,85,425,95,2026-03-29 07:03:39.811111
1488,86,302,61,2026-03-29 07:03:39.811114
1488,61,453,25,2026-03-29 07:03:39.811116
1488,47,154,73,2026-03-29 07:03:39.811119
1489,57,455,68,2026-03-29 07:03:39.811139
1489,21,259,68,2026-03-29 07:03:39.811144
1489,86,306,25,2026-03-29 07:03:39.811149
1489,40,87,86,2026-03-29 07:03:39.811154
1489,85,325,88,2026-03-29 07:03:39.811164
1490,37,174,13,2026-03-29 07:03:39.811182
1490,11,356,28,2026-03-29 07:03:39.811185
1490,81,256,52,2026-03-29 07:03:39.811188
1490,15,280,25,2026-03-29 07:03:39.811191
1490,49,498,32,2026-03-29 07:03:39.811194
1491,50,304,10,2026-03-29 07:03:39.811210
1491,57,355,46,2026-03-29 07:03:39.811213
1491,97,143,82,2026-03-29 07:03:39.811216
1491,13,179,58,2026-03-29 07:03:39.811219
1491,17,232,56,2026-03-29 07:03:39.811221
1492,30,380,17,2026-03-29 07:03:39.811237
1492,15,281,27,2026-03-29 07:03:39.811240
1492,71,93,70,2026-03-29 07:03:39.811243
1492,61,350,36,2026-03-29 07:03:39.811245
1492,55,309,65,2026-03-29 07:03:39.811248
1493,73,294,44,2026-03-29 07:03:39.811264
1493,26,147,64,2026-03-29 07:03:39.811267
1493,87,397,75,2026-03-29 07:03:39.811269
1493,48,396,55,2026-03-29 07:03:39.811272
1493,57,489,44,2026-03-29 07:03:39.811275
1494,39,372,76,2026-03-29 07:03:39.811291
1494,66,33,36,2026-03-29 07:03:39.811293
1494,95,158,46,2026-03-29 07:03:39.811296
1494,4,360,79,2026-03-29 07:03:39.811299
1494,34,70,33,2026-03-29 07:03:39.811302
1495,56,78,75,2026-03-29 07:03:39.811330
1495,78,78,12,2026-03-29 07:03:39.811344
1495,88,103,23,2026-03-29 07:03:39.811349
1495,33,315,72,2026-03-29 07:03:39.811352
1495,67,381,12,2026-03-29 07:03:39.811355
1496,87,140,41,2026-03-29 07:03:39.811373
1496,11,235,20,2026-03-29 07:03:39.811376
1496,18,295,79,2026-03-29 07:03:39.811379
1496,72,267,21,2026-03-29 07:03:39.811382
1496,13,408,66,2026-03-29 07:03:39.811385
1497,6,76,13,2026-03-29 07:03:39.811401
1497,72,328,46,2026-03-29 07:03:39.811404
1497,36,135,74,2026-03-29 07:03:39.811407
1497,96,377,56,2026-03-29 07:03:39.811410
1497,34,40,68,2026-03-29 07:03:39.811412
1498,7,50,84,2026-03-29 07:03:39.811429
1498,93,408,40,2026-03-29 07:03:39.811432
1498,91,231,16,2026-03-29 07:03:39.811435
1498,51,344,11,2026-03-29 07:03:39.811438
1498,82,498,44,2026-03-29 07:03:39.811441
1499,17,491,49,2026-03-29 07:03:39.811456
1499,19,411,92,2026-03-29 07:03:39.811459
1499,5,402,40,2026-03-29 07:03:39.811462
1499,86,92,91,2026-03-29 07:03:39.811465
1499,38,354,22,2026-03-29 07:03:39.811468
